visits,ctr,time_on_page,scroll_depth,add_to_cart_rate,conversion_rate,title_quality,description_length,keyword_score,rating,reviews,cluster_id,cluster_label
15073.0,0.1258,136.7,23.86,0.1247,0.0904,9.01,152.0,9.41,4.53,971.0,1,High Performer
5719.0,0.0404,209.66,39.61,0.0236,0.0086,1.37,358.0,3.51,1.25,19.0,0,Invisible Product
34804.0,0.0764,108.66,24.34,0.0969,0.0521,5.0,215.0,7.78,4.13,27.0,3,Low Engagement Product
36675.0,0.0704,163.73,31.62,0.0694,0.0469,7.67,281.0,3.51,4.29,489.0,3,Low Engagement Product
40019.0,0.042,184.77,26.11,0.0933,0.0494,4.24,301.0,5.9,3.89,422.0,3,Low Engagement Product
42361.0,0.1363,221.09,44.42,0.1012,0.0572,6.78,388.0,7.56,3.53,332.0,3,Low Engagement Product
45223.0,0.1791,104.58,18.73,0.019,0.0136,7.14,122.0,8.0,2.07,44.0,4,Trust Issue Product
27816.0,0.0597,395.81,64.72,0.0558,0.0203,2.16,651.0,2.59,1.59,46.0,0,Invisible Product
3336.0,0.1327,129.82,28.51,0.0997,0.0757,8.3,202.0,8.43,4.33,971.0,1,High Performer
15948.0,0.0311,248.4,46.78,0.0254,0.0164,1.86,442.0,1.51,1.22,14.0,0,Invisible Product
2452.0,0.0997,29.58,10.0,0.0759,0.0229,6.22,28.0,7.63,3.95,111.0,3,Low Engagement Product
2032.0,0.1214,338.6,57.47,0.1046,0.0655,6.81,576.0,5.9,4.07,280.0,2,Attract but Don't Convert
11013.0,0.0616,199.71,33.23,0.0688,0.0424,4.24,263.0,3.91,3.97,316.0,3,Low Engagement Product
8656.0,0.0077,426.7,70.72,0.0979,0.0625,3.96,801.0,2.29,4.44,396.0,2,Attract but Don't Convert
21400.0,0.0789,356.59,63.03,0.1103,0.0811,7.31,643.0,8.35,4.82,971.0,1,High Performer
5598.0,0.0306,326.25,49.62,0.07,0.0347,1.38,586.0,1.73,2.0,38.0,0,Invisible Product
10682.0,0.0013,220.64,45.71,0.0674,0.0318,1.4,412.0,1.33,2.78,27.0,0,Invisible Product
46733.0,0.142,317.65,55.22,0.0776,0.0445,9.65,546.0,9.02,4.93,78.0,1,High Performer
9669.0,0.1555,57.19,21.93,0.102,0.0798,9.77,56.0,8.93,4.99,971.0,1,High Performer
4957.0,0.0651,133.04,35.38,0.0752,0.0461,5.72,197.0,5.17,4.13,286.0,3,Low Engagement Product
440.0,0.0405,378.32,61.37,0.0237,0.0106,3.53,658.0,2.67,1.72,30.0,0,Invisible Product
44049.0,0.08,347.47,64.39,0.1099,0.0677,6.32,648.0,5.05,4.13,454.0,2,Attract but Don't Convert
16866.0,0.02,467.38,81.41,0.001,0.0001,2.39,871.0,2.59,1.01,21.0,0,Invisible Product
26232.0,0.0723,60.99,15.91,0.1203,0.0762,6.92,91.0,6.53,4.23,268.0,3,Low Engagement Product
8591.0,0.0152,193.67,30.8,0.0693,0.0268,1.96,371.0,2.97,2.39,39.0,0,Invisible Product
238.0,0.0254,353.43,55.68,0.0801,0.0447,1.1,642.0,6.27,3.69,446.0,2,Attract but Don't Convert
458.0,0.0532,118.15,20.77,0.0802,0.0355,2.77,168.0,4.8,3.4,44.0,3,Low Engagement Product
9814.0,0.049,406.46,68.63,0.061,0.0236,3.69,716.0,3.35,2.73,48.0,0,Invisible Product
19940.0,0.0363,76.73,26.83,0.0464,0.0214,2.39,124.0,3.86,1.98,23.0,0,Invisible Product
34495.0,0.0846,348.0,63.73,0.1155,0.0785,7.68,678.0,7.39,4.22,443.0,1,High Performer
30754.0,0.0795,185.55,34.4,0.0774,0.0377,4.24,240.0,3.41,3.7,17.0,3,Low Engagement Product
25979.0,0.0706,455.12,84.84,0.0973,0.0608,7.33,845.0,3.73,3.91,441.0,2,Attract but Don't Convert
16096.0,0.1035,443.46,77.7,0.0658,0.0311,4.43,882.0,2.53,3.64,268.0,2,Attract but Don't Convert
37872.0,0.0731,225.39,34.42,0.0898,0.054,3.6,393.0,3.84,3.59,319.0,3,Low Engagement Product
26862.0,0.0423,285.36,53.15,0.0789,0.0592,3.69,537.0,7.45,4.01,468.0,2,Attract but Don't Convert
13383.0,0.073,176.66,25.63,0.0507,0.0184,3.96,279.0,2.48,1.74,33.0,0,Invisible Product
39520.0,0.0263,180.65,44.53,0.0653,0.032,4.39,318.0,1.0,4.0,377.0,3,Low Engagement Product
19654.0,0.106,494.74,86.23,0.1063,0.0723,9.59,880.0,7.01,4.34,426.0,2,Attract but Don't Convert
20319.0,0.0317,34.5,21.93,0.0715,0.0321,2.88,61.0,2.07,3.46,395.0,3,Low Engagement Product
35019.0,0.1297,450.57,64.55,0.1297,0.0869,7.2,790.0,7.07,4.27,971.0,1,High Performer
9529.0,0.1357,502.86,81.46,0.0844,0.0462,6.7,916.0,10.0,3.28,426.0,2,Attract but Don't Convert
46940.0,0.0736,291.96,51.15,0.0812,0.0482,6.55,511.0,2.78,3.2,209.0,2,Attract but Don't Convert
44795.0,0.0841,279.69,48.65,0.063,0.0329,6.83,458.0,6.58,3.17,149.0,3,Low Engagement Product
39773.0,0.0531,455.31,72.35,0.0561,0.0174,3.32,802.0,1.24,2.23,8.0,0,Invisible Product
19318.0,0.001,63.03,10.0,0.0346,0.0079,1.05,66.0,1.44,1.25,1.0,0,Invisible Product
12552.0,0.2274875,114.59,20.63,0.0205,0.0035,7.92,104.0,8.39,2.36,82.0,4,Trust Issue Product
49080.0,0.1011,394.86,75.23,0.086,0.0393,4.68,705.0,7.9,4.23,28.0,2,Attract but Don't Convert
19051.0,0.0158,57.55,26.21,0.0376,0.0151,1.2,77.0,2.5,2.61,44.0,0,Invisible Product
1407.0,0.2274875,368.07,67.07,0.0121,0.0068,7.37,730.0,6.14,3.0,411.0,4,Trust Issue Product
14952.0,0.045,165.48,28.63,0.0481,0.0233,1.74,228.0,1.82,2.83,24.0,0,Invisible Product
25332.0,0.0669,163.49,26.33,0.0678,0.0274,3.47,267.0,3.96,2.76,11.0,3,Low Engagement Product
35528.0,0.1043,109.17,28.8,0.075,0.0407,7.24,230.0,6.4,4.02,443.0,3,Low Engagement Product
43271.0,0.0633,65.67,12.5,0.0725,0.0265,5.57,58.0,5.93,3.43,94.0,3,Low Engagement Product
26585.0,0.0334,160.34,29.09,0.0209,0.0038,2.39,271.0,1.97,1.82,3.0,0,Invisible Product
10338.0,0.2014,347.59,55.48,0.0397,0.0281,3.79,662.0,2.5,3.08,39.0,4,Trust Issue Product
39075.0,0.0132,522.68,93.3,0.0692,0.0269,3.19,945.0,2.24,3.37,12.0,2,Attract but Don't Convert
1240.0,0.0977,425.25,74.54,0.0901,0.0443,6.68,822.0,4.84,4.0,31.0,2,Attract but Don't Convert
24942.0,0.0622,411.43,70.09,0.053,0.013,1.61,781.0,2.96,1.74,28.0,0,Invisible Product
26521.0,0.102,511.68,88.88,0.1352,0.0816,6.5,972.0,3.25,4.48,244.0,2,Attract but Don't Convert
1808.0,0.0784,266.34,41.67,0.0714,0.0412,7.35,432.0,5.5,3.1,295.0,3,Low Engagement Product
3730.0,0.0981,489.01,76.71,0.0596,0.0388,4.72,965.0,9.81,3.98,347.0,2,Attract but Don't Convert
19695.0,0.0423,249.85,53.73,0.061,0.023,2.99,465.0,2.38,1.66,31.0,0,Invisible Product
10585.0,0.0489,74.0,15.85,0.0329,0.0158,1.81,71.0,3.5,2.76,26.0,0,Invisible Product
28408.0,0.0617,236.42,45.38,0.0517,0.0284,1.83,393.0,2.98,2.77,29.0,0,Invisible Product
44889.0,0.0779,279.98,54.57,0.1001,0.0579,7.71,545.0,3.21,3.42,399.0,2,Attract but Don't Convert
26186.0,0.1737,497.12,90.74,0.0193,0.0168,5.18,950.0,2.4,2.19,138.0,4,Trust Issue Product
16959.0,0.2274875,115.15,27.51,0.0334,0.0156,2.15,175.0,2.42,2.21,45.0,4,Trust Issue Product
7784.0,0.0756,522.26,76.75,0.0756,0.0381,3.97,973.0,6.82,3.12,402.0,2,Attract but Don't Convert
25652.0,0.2274875,306.31,57.12,0.0398,0.0136,1.63,561.0,2.95,2.89,38.0,4,Trust Issue Product
1307.0,0.1299,115.28,14.25,0.0703,0.033,5.7,109.0,9.4,3.56,61.0,3,Low Engagement Product
46199.0,0.0118,489.03,79.27,0.0461,0.0132,1.68,922.0,2.46,1.37,0.0,0,Invisible Product
2060.0,0.0646,409.18,57.39,0.0749,0.0325,1.99,698.0,3.89,2.19,10.0,0,Invisible Product
657.0,0.0334,205.7,48.64,0.1073,0.0717,4.67,370.0,3.58,3.81,473.0,3,Low Engagement Product
29789.0,0.168,41.98,16.36,0.1088,0.0718,9.95,88.0,9.26,4.05,971.0,1,High Performer
48751.0,0.084,171.22,22.48,0.0738,0.0387,6.79,182.0,4.95,3.97,38.0,3,Low Engagement Product
13993.0,0.0307,158.76,27.05,0.001,0.001,3.95,261.0,1.34,1.09,22.0,0,Invisible Product
32372.0,0.0488,294.39,62.86,0.0356,0.0203,5.59,514.0,1.71,3.85,327.0,0,Invisible Product
982.0,0.0472,202.0,47.23,0.048,0.0192,3.98,402.0,1.31,1.13,48.0,0,Invisible Product
37629.0,0.1249,70.74,10.0,0.1033,0.0556,6.88,71.0,4.23,4.35,38.0,3,Low Engagement Product
38735.0,0.0541,382.93,70.66,0.0197,0.0172,2.25,673.0,1.72,1.13,16.0,0,Invisible Product
29635.0,0.055,48.09,11.97,0.0314,0.0246,6.49,82.0,3.89,3.23,142.0,3,Low Engagement Product
12969.0,0.1199,291.15,55.53,0.0719,0.057,9.86,528.0,8.91,4.18,971.0,1,High Performer
7266.0,0.2274875,184.29,32.66,0.0391,0.0154,2.79,311.0,3.99,3.44,14.0,4,Trust Issue Product
13082.0,0.0883,59.38,10.12,0.1225,0.0683,4.77,110.0,6.18,4.24,220.0,3,Low Engagement Product
40797.0,0.0681,403.99,62.06,0.0954,0.0474,6.99,683.0,2.54,3.79,31.0,2,Attract but Don't Convert
38215.0,0.09,197.98,46.65,0.0687,0.032,6.6,443.0,3.73,4.29,186.0,3,Low Engagement Product
7369.0,0.1233,331.23,66.33,0.1307,0.0897,8.84,688.0,8.94,4.28,971.0,1,High Performer
28164.0,0.0134,452.13,75.45,0.0597,0.0343,1.0,840.0,1.85,3.64,128.0,2,Attract but Don't Convert
13627.0,0.1774,202.1,40.99,0.029,0.0089,8.23,384.0,6.28,2.83,145.0,4,Trust Issue Product
2554.0,0.0574,128.04,24.18,0.0622,0.0268,1.13,169.0,3.58,2.47,26.0,0,Invisible Product
20978.0,0.0661,452.59,83.28,0.0774,0.0494,4.51,859.0,5.91,3.63,380.0,2,Attract but Don't Convert
13091.0,0.0565,182.97,39.75,0.0625,0.0301,4.46,290.0,5.3,3.14,91.0,3,Low Engagement Product
2908.0,0.0614,452.66,82.01,0.0712,0.0396,3.4,900.0,2.21,3.22,373.0,2,Attract but Don't Convert
39510.0,0.0289,322.05,51.38,0.0175,0.0095,3.91,600.0,3.88,1.01,9.0,0,Invisible Product
36693.0,0.1044,88.65,24.0,0.091,0.0637,3.84,135.0,8.62,3.78,471.0,3,Low Engagement Product
36404.0,0.0097,438.38,71.25,0.0584,0.0242,1.66,723.0,1.68,2.58,15.0,0,Invisible Product
30486.0,0.059,288.44,57.26,0.0714,0.0404,7.18,535.0,1.0,3.8,77.0,2,Attract but Don't Convert
48177.0,0.0815,287.21,53.68,0.118,0.0783,8.1,606.0,7.93,4.39,669.0,1,High Performer
3902.0,0.1221,518.52,88.67,0.0695,0.0376,9.0,933.0,5.74,3.7,49.0,2,Attract but Don't Convert
28853.0,0.1528,439.62,77.9,0.0835,0.044,4.9,829.0,10.0,3.02,100.0,2,Attract but Don't Convert
21183.0,0.0102,165.39,33.7,0.0387,0.0182,1.92,260.0,2.82,2.22,36.0,0,Invisible Product
18454.0,0.1153,47.59,10.09,0.0693,0.0469,5.05,49.0,7.25,3.76,161.0,3,Low Engagement Product
22290.0,0.0849,85.48,13.58,0.0669,0.0341,7.2,162.0,4.24,3.2,231.0,3,Low Engagement Product
6242.0,0.1549,228.64,30.79,0.0845,0.0569,9.42,345.0,9.81,4.11,949.0,1,High Performer
28498.0,0.1038,367.44,71.54,0.1005,0.06,6.99,714.0,10.0,3.85,85.0,2,Attract but Don't Convert
41962.0,0.0021,484.35,96.0,0.0295,0.0094,1.2,968.0,1.83,1.56,27.0,0,Invisible Product
33232.0,0.0428,56.91,16.7,0.1003,0.0591,3.32,35.0,2.15,3.43,244.0,3,Low Engagement Product
19603.0,0.1145,98.11,14.27,0.0888,0.0774,7.77,130.0,8.07,4.82,971.0,1,High Performer
48556.0,0.1263,496.89,81.06,0.0611,0.0491,8.27,891.0,8.17,4.62,971.0,1,High Performer
34731.0,0.0755,401.61,70.02,0.1052,0.065,8.03,732.0,5.95,4.49,150.0,2,Attract but Don't Convert
16599.0,0.0585,91.5,20.3,0.0611,0.0182,3.86,126.0,2.31,1.04,1.0,0,Invisible Product
39952.0,0.1894,247.15,42.63,0.0262,0.0176,2.65,398.0,3.25,3.07,38.0,4,Trust Issue Product
8116.0,0.1565,87.54,19.16,0.0881,0.0548,9.18,181.0,8.75,4.56,550.0,1,High Performer
2484.0,0.0943,177.37,26.71,0.0597,0.028,5.24,302.0,6.49,3.54,497.0,3,Low Engagement Product
15172.0,0.1317,155.07,28.13,0.1383,0.084,8.39,288.0,3.15,4.23,443.0,1,High Performer
36803.0,0.2274875,286.56,44.02,0.0193,0.0086,3.58,503.0,2.87,2.86,34.0,4,Trust Issue Product
45995.0,0.2274875,389.31,65.45,0.0358,0.0112,7.85,686.0,8.19,2.16,438.0,4,Trust Issue Product
14582.0,0.0822,81.58,18.52,0.0977,0.0658,4.94,92.0,6.08,3.28,397.0,3,Low Engagement Product
40610.0,0.0636,152.18,20.4,0.07,0.0311,8.64,216.0,2.05,3.33,99.0,3,Low Engagement Product
49033.0,0.0694,185.78,30.54,0.0364,0.0258,6.85,262.0,6.02,3.5,456.0,3,Low Engagement Product
21926.0,0.2274875,348.57,68.59,0.0201,0.0065,4.5,617.0,8.1,3.42,74.0,4,Trust Issue Product
2590.0,0.1186,453.83,76.15,0.1145,0.0812,9.62,818.0,7.91,4.55,948.0,1,High Performer
46192.0,0.0938,206.49,30.09,0.0621,0.0364,7.42,278.0,7.18,4.15,164.0,3,Low Engagement Product
25618.0,0.0723,491.29,79.7,0.1082,0.0553,5.0,817.0,3.71,3.65,224.0,2,Attract but Don't Convert
24145.0,0.0562,110.86,35.33,0.0503,0.0285,6.04,168.0,5.65,3.28,456.0,3,Low Engagement Product
27010.0,0.2274875,454.2,81.92,0.0132,0.0125,4.97,886.0,1.06,2.11,371.0,4,Trust Issue Product
24666.0,0.0813,182.92,39.75,0.0688,0.0409,9.52,409.0,6.57,3.93,367.0,3,Low Engagement Product
34005.0,0.0094,286.0,45.39,0.0927,0.0378,1.4,435.0,3.46,2.65,14.0,0,Invisible Product
27203.0,0.1162,241.13,52.52,0.1383,0.0964,8.15,445.0,8.95,4.29,906.0,1,High Performer
36288.0,0.2274875,399.75,67.31,0.0188,0.0095,3.21,721.0,1.98,3.14,10.0,4,Trust Issue Product
5945.0,0.1752,161.2,29.05,0.1504,0.1011,8.52,236.0,9.68,4.94,752.0,1,High Performer
21262.0,0.1071,519.61,92.85,0.0496,0.0393,9.64,947.0,9.25,4.23,971.0,1,High Performer
36774.0,0.0699,467.98,81.45,0.0529,0.0221,3.29,886.0,3.69,1.38,32.0,0,Invisible Product
19437.0,0.0199,98.39,27.0,0.0948,0.0402,3.21,105.0,2.02,3.28,15.0,3,Low Engagement Product
22413.0,0.1205,158.34,21.81,0.1356,0.1108,7.36,235.0,8.27,4.67,971.0,1,High Performer
27043.0,0.0311,237.44,47.65,0.0452,0.022,1.26,442.0,1.35,2.03,10.0,0,Invisible Product
12513.0,0.0653,232.03,46.99,0.0991,0.0583,2.48,339.0,2.48,4.06,148.0,3,Low Engagement Product
376.0,0.1157,112.04,33.26,0.0754,0.0416,2.94,137.0,6.09,3.91,240.0,3,Low Engagement Product
17711.0,0.1624,476.82,83.54,0.1018,0.0697,9.85,945.0,9.03,4.25,971.0,1,High Performer
39205.0,0.0792,511.57,86.91,0.0797,0.039,4.95,978.0,6.87,3.75,51.0,2,Attract but Don't Convert
12044.0,0.0122,472.62,91.79,0.086,0.0566,4.72,901.0,1.0,4.46,245.0,2,Attract but Don't Convert
16006.0,0.085,235.6,43.0,0.0919,0.0502,6.69,434.0,4.02,3.04,478.0,3,Low Engagement Product
49947.0,0.1035,351.23,56.86,0.1043,0.0607,8.03,618.0,4.06,4.48,95.0,2,Attract but Don't Convert
20636.0,0.0499,85.32,12.24,0.1071,0.0546,4.6,59.0,5.13,3.41,357.0,3,Low Engagement Product
27910.0,0.0641,98.11,19.99,0.0698,0.0332,3.55,180.0,2.93,2.92,19.0,3,Low Engagement Product
12406.0,0.1064,383.86,62.42,0.1543,0.1134625,8.26,722.0,7.08,4.99,657.0,1,High Performer
10603.0,0.1055,330.92,53.54,0.1333,0.0994,9.87,556.0,7.21,4.91,971.0,1,High Performer
19325.0,0.0338,232.7,36.98,0.03,0.0084,2.83,439.0,1.31,1.42,18.0,0,Invisible Product
37076.0,0.0975,357.23,61.63,0.0985,0.0619,7.85,683.0,7.56,4.26,618.0,1,High Performer
11690.0,0.0866,41.95,27.0,0.0634,0.0439,9.76,114.0,4.87,3.57,175.0,3,Low Engagement Product
10986.0,0.1087,275.87,51.33,0.0967,0.0611,7.47,461.0,6.26,4.13,207.0,3,Low Engagement Product
12966.0,0.1196,511.04,83.52,0.0591,0.0328,9.63,954.0,5.21,3.34,354.0,2,Attract but Don't Convert
1188.0,0.0401,311.82,57.48,0.0741,0.027,2.66,577.0,3.66,2.18,38.0,0,Invisible Product
3463.0,0.0348,493.89,88.91,0.0779,0.0361,1.0,992.0,2.9,4.06,71.0,2,Attract but Don't Convert
32892.0,0.1185,357.64,59.77,0.0889,0.0552,6.49,669.0,6.27,3.5,397.0,2,Attract but Don't Convert
9864.0,0.1152,234.04,37.3,0.0541,0.0268,6.25,485.0,6.89,4.41,43.0,3,Low Engagement Product
20720.0,0.1177,179.99,30.11,0.1062,0.0805,8.91,307.0,8.99,4.99,779.0,1,High Performer
42827.0,0.0753,510.41,79.22,0.0652,0.0424,6.19,884.0,3.77,3.26,291.0,2,Attract but Don't Convert
13035.0,0.0217,381.42,78.11,0.1085,0.0619,3.75,695.0,1.0,4.4,240.0,2,Attract but Don't Convert
8168.0,0.0243,270.15,47.62,0.059,0.0215,3.73,431.0,3.25,2.3,49.0,0,Invisible Product
7395.0,0.0567,265.61,43.04,0.0846,0.0382,3.6,419.0,2.25,2.93,22.0,0,Invisible Product
41260.0,0.1591,292.94,56.31,0.1173,0.0878,9.6,547.0,8.94,4.63,971.0,1,High Performer
11490.0,0.0994,60.87,14.24,0.1291,0.099,7.41,37.0,7.12,4.73,971.0,1,High Performer
41316.0,0.0337,52.88,18.93,0.0628,0.0279,1.73,155.0,2.14,2.55,9.0,3,Low Engagement Product
20231.0,0.1715,277.12,48.37,0.0753,0.051,9.51,483.0,9.22,4.28,333.0,1,High Performer
29318.0,0.0696,440.51,70.5,0.0451,0.0143,3.87,778.0,2.68,2.0,7.0,0,Invisible Product
10533.0,0.1915,173.95,23.8,0.0195,0.0038,3.24,267.0,1.83,3.47,1.0,4,Trust Issue Product
15138.0,0.0446,453.83,76.17,0.0078,0.0027,3.04,862.0,3.12,3.43,6.0,0,Invisible Product
28282.0,0.0292,419.61,67.85,0.0663,0.0473,4.78,729.0,1.0,4.19,382.0,2,Attract but Don't Convert
11628.0,0.1407,62.75,13.85,0.1392,0.0846,9.55,20.0,8.61,4.22,729.0,1,High Performer
21381.0,0.1159,389.52,67.87,0.0712,0.0384,6.82,721.0,8.52,3.26,319.0,2,Attract but Don't Convert
48611.0,0.0111,259.82,46.85,0.0332,0.0156,2.95,400.0,1.61,1.71,25.0,0,Invisible Product
8705.0,0.1313,304.36,51.25,0.0667,0.0463,9.21,528.0,9.52,4.86,968.0,1,High Performer
34882.0,0.001,237.3,54.83,0.001,0.0001,2.78,479.0,1.35,1.32,39.0,0,Invisible Product
1481.0,0.1179,298.4,52.95,0.0931,0.0491,8.49,524.0,10.0,3.58,420.0,1,High Performer
1198.0,0.0799,428.16,78.36,0.0618,0.0336,4.56,825.0,5.0,3.16,176.0,2,Attract but Don't Convert
19910.0,0.0356,287.44,51.06,0.0164,0.0056,1.94,495.0,2.43,1.75,18.0,0,Invisible Product
24422.0,0.1464,245.26,53.72,0.1261,0.0654,9.03,576.0,7.96,4.28,185.0,1,High Performer
41969.0,0.1232,548.38,91.13,0.0763,0.0416,9.64,973.0,6.65,3.9,222.0,2,Attract but Don't Convert
33055.0,0.1283,486.34,76.54,0.0852,0.0681,9.52,868.0,8.12,4.92,702.0,1,High Performer
44816.0,0.161,519.8,78.55,0.1042,0.0737,7.13,916.0,9.38,4.37,971.0,1,High Performer
10307.0,0.1308,55.3,15.46,0.077,0.0538,8.93,51.0,9.41,4.01,938.0,1,High Performer
21893.0,0.0395,514.62,83.54,0.0764,0.0477,5.29,923.0,1.0,4.44,286.0,2,Attract but Don't Convert
2192.0,0.104,102.73,17.1,0.0716,0.0377,8.97,137.0,4.76,3.12,63.0,3,Low Engagement Product
28320.0,0.0077,423.83,76.68,0.0242,0.0113,2.05,827.0,1.05,1.82,5.0,0,Invisible Product
18614.0,0.1736,115.27,29.72,0.0316,0.0132,1.22,203.0,1.34,2.48,32.0,4,Trust Issue Product
38110.0,0.0588,128.1,25.86,0.0848,0.0409,6.41,210.0,3.35,3.39,193.0,3,Low Engagement Product
8649.0,0.1213,438.0,79.29,0.1213,0.0928,9.42,766.0,7.9,4.59,971.0,1,High Performer
22131.0,0.0782,438.83,77.31,0.0855,0.044,6.58,769.0,5.84,4.13,230.0,2,Attract but Don't Convert
5285.0,0.019,390.56,67.68,0.0697,0.0295,3.99,747.0,3.28,2.77,10.0,0,Invisible Product
15371.0,0.0307,90.85,11.75,0.0694,0.041,4.37,93.0,6.17,3.69,107.0,3,Low Engagement Product
5876.0,0.0222,351.32,60.78,0.015,0.0038,2.8,642.0,3.95,2.55,35.0,0,Invisible Product
12549.0,0.1802,72.11,22.05,0.0151,0.0019,7.95,122.0,7.5,2.26,971.0,4,Trust Issue Product
24397.0,0.0393,451.37,72.78,0.0378,0.0185,3.21,890.0,1.83,1.79,11.0,0,Invisible Product
40691.0,0.0793,327.88,49.9,0.0811,0.0405,5.08,605.0,6.77,3.51,72.0,2,Attract but Don't Convert
15817.0,0.0381,268.17,38.92,0.0713,0.0314,3.88,439.0,3.96,3.48,27.0,3,Low Engagement Product
40223.0,0.1922,265.86,55.1,0.0195,0.0113,4.46,492.0,4.16,2.85,484.0,4,Trust Issue Product
39333.0,0.0709,437.3,79.75,0.0787,0.0354,3.55,783.0,7.61,3.44,51.0,2,Attract but Don't Convert
45605.0,0.0669,102.7,15.37,0.0798,0.0365,6.59,133.0,4.58,3.49,258.0,3,Low Engagement Product
46192.0,0.0193,196.24,34.87,0.0799,0.0273,3.78,398.0,3.83,2.64,8.0,0,Invisible Product
10450.0,0.0373,236.16,37.72,0.0967,0.0547,6.56,332.0,4.37,4.21,119.0,3,Low Engagement Product
30722.0,0.1437,228.4,38.61,0.1374,0.094,8.85,349.0,9.08,4.98,346.0,1,High Performer
35423.0,0.102,180.83,32.69,0.1121,0.0518,4.55,358.0,4.55,3.59,163.0,3,Low Engagement Product
3051.0,0.082,166.49,25.53,0.057,0.032,5.34,257.0,4.79,4.05,206.0,3,Low Engagement Product
17722.0,0.0613,155.52,22.07,0.0962,0.0578,2.79,192.0,4.63,3.23,157.0,3,Low Engagement Product
4827.0,0.0702,87.21,15.69,0.0752,0.0314,1.28,98.0,3.29,2.76,22.0,3,Low Engagement Product
38554.0,0.0911,263.21,50.17,0.0908,0.058,8.37,483.0,2.44,3.6,465.0,3,Low Engagement Product
36569.0,0.0429,486.04,71.65,0.1006,0.0632,3.46,917.0,2.28,3.83,381.0,2,Attract but Don't Convert
35648.0,0.0902,336.98,69.45,0.0717,0.0356,5.31,624.0,5.23,3.4,219.0,2,Attract but Don't Convert
23882.0,0.0565,518.67,90.51,0.0656,0.0242,1.61,983.0,3.52,2.39,39.0,2,Attract but Don't Convert
28554.0,0.0516,312.49,52.03,0.0316,0.0133,3.88,520.0,1.64,2.38,5.0,0,Invisible Product
2468.0,0.0656,329.95,53.32,0.051,0.0274,8.79,581.0,1.25,3.63,446.0,2,Attract but Don't Convert
15692.0,0.0701,164.74,30.1,0.1004,0.0686,5.44,304.0,2.82,4.14,393.0,3,Low Engagement Product
22273.0,0.0965,145.55,25.4,0.0731,0.0395,6.2,242.0,8.51,3.24,462.0,3,Low Engagement Product
33304.0,0.2274875,328.07,56.51,0.0123,0.011,8.58,612.0,4.22,3.19,461.0,4,Trust Issue Product
35696.0,0.1706,178.29,34.84,0.0355,0.0214,5.03,285.0,4.46,3.42,252.0,4,Trust Issue Product
34424.0,0.1138,350.66,70.57,0.0915,0.0506,7.26,686.0,3.01,3.62,116.0,2,Attract but Don't Convert
46232.0,0.2274875,195.86,34.29,0.0317,0.0099,7.77,392.0,6.43,3.04,14.0,4,Trust Issue Product
23964.0,0.0708,137.44,27.95,0.0858,0.0538,4.7,252.0,4.69,3.98,153.0,3,Low Engagement Product
47929.0,0.0494,463.8,85.1,0.0782,0.0565,4.48,930.0,3.18,4.15,146.0,2,Attract but Don't Convert
30850.0,0.016,422.95,78.81,0.0066,0.0001,1.23,847.0,2.45,1.05,49.0,0,Invisible Product
10676.0,0.1805,181.99,27.51,0.0231,0.016,5.61,255.0,5.94,2.5,290.0,4,Trust Issue Product
16666.0,0.0721,372.43,63.38,0.0959,0.0539,3.84,690.0,5.66,3.25,450.0,2,Attract but Don't Convert
7290.0,0.0685,505.44,83.71,0.0559,0.0191,3.37,936.0,3.31,2.93,18.0,2,Attract but Don't Convert
23171.0,0.0425,454.72,71.81,0.0878,0.0467,1.0,847.0,8.07,4.3,175.0,2,Attract but Don't Convert
38433.0,0.0808,423.34,67.92,0.0684,0.0309,5.33,782.0,3.4,3.28,145.0,2,Attract but Don't Convert
15469.0,0.0378,202.47,27.22,0.0566,0.0206,3.09,333.0,3.46,3.28,19.0,0,Invisible Product
24135.0,0.1096,519.75,91.99,0.1233,0.0783,7.52,956.0,8.96,4.39,756.0,1,High Performer
1689.0,0.0838,517.89,89.72,0.0585,0.0377,5.07,961.0,4.74,3.87,137.0,2,Attract but Don't Convert
25335.0,0.1131,501.77,69.78,0.0854,0.044,10.0,832.0,6.09,3.79,74.0,2,Attract but Don't Convert
259.0,0.123,208.99,36.3,0.064,0.0388,5.95,399.0,9.18,3.43,424.0,3,Low Engagement Product
12245.0,0.2023,415.3,68.24,0.0229,0.0058,8.71,813.0,2.49,2.74,298.0,4,Trust Issue Product
15473.0,0.0482,335.56,55.92,0.0336,0.0178,2.82,633.0,1.46,1.31,17.0,0,Invisible Product
32021.0,0.1689,294.54,57.78,0.015,0.0056,6.9,582.0,7.94,3.14,448.0,4,Trust Issue Product
39423.0,0.0091,243.74,59.48,0.0754,0.0389,2.24,439.0,3.56,2.99,26.0,0,Invisible Product
16337.0,0.0559,46.37,13.48,0.0539,0.0242,3.92,71.0,3.0,2.34,32.0,3,Low Engagement Product
42071.0,0.0539,401.63,71.57,0.0944,0.051,7.68,740.0,1.48,3.7,389.0,2,Attract but Don't Convert
8344.0,0.0981,450.47,76.44,0.0998,0.0555,7.21,838.0,4.76,3.67,137.0,2,Attract but Don't Convert
14843.0,0.0106,334.9,64.18,0.0171,0.0063,3.77,662.0,1.4,1.71,28.0,0,Invisible Product
